"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"DILERMANDO DE AGUIAR";"NULO";"71"
"DOIS IRMÃOS";"AÉCIO NEVES";"10369"
"DOIS IRMÃOS";"BRANCO";"323"
"DOIS IRMÃOS";"DILMA";"8165"
"DOIS IRMÃOS";"NULO";"614"
"DOIS IRMÃOS DAS MISSÕES";"AÉCIO NEVES";"643"
"DOIS IRMÃOS DAS MISSÕES";"BRANCO";"11"
"DOIS IRMÃOS DAS MISSÕES";"DILMA";"807"
"DOIS IRMÃOS DAS MISSÕES";"NULO";"53"
"DOIS LAJEADOS";"AÉCIO NEVES";"1514"
"DOIS LAJEADOS";"BRANCO";"47"
"DOIS LAJEADOS";"DILMA";"815"
"DOIS LAJEADOS";"NULO";"78"
"DOM FELICIANO";"AÉCIO NEVES";"3959"
"DOM FELICIANO";"BRANCO";"204"
"DOM FELICIANO";"DILMA";"4216"
"DOM FELICIANO";"NULO";"327"
"DOM PEDRITO";"AÉCIO NEVES";"8858"
"DOM PEDRITO";"BRANCO";"376"
"DOM PEDRITO";"DILMA";"12797"
"DOM PEDRITO";"NULO";"772"
"DOM PEDRO DE ALCÂNTARA";"AÉCIO NEVES";"918"
"DOM PEDRO DE ALCÂNTARA";"BRANCO";"34"
"DOM PEDRO DE ALCÂNTARA";"DILMA";"954"
"DOM PEDRO DE ALCÂNTARA";"NULO";"46"
"DONA FRANCISCA";"AÉCIO NEVES";"1388"
"DONA FRANCISCA";"BRANCO";"52"
"DONA FRANCISCA";"DILMA";"1050"
"DONA FRANCISCA";"NULO";"83"
"DOUTOR MAURÍCIO CARDOSO";"AÉCIO NEVES";"2040"
"DOUTOR MAURÍCIO CARDOSO";"BRANCO";"38"
"DOUTOR MAURÍCIO CARDOSO";"DILMA";"1548"
"DOUTOR MAURÍCIO CARDOSO";"NULO";"92"
"DOUTOR RICARDO";"AÉCIO NEVES";"901"
"DOUTOR RICARDO";"BRANCO";"43"
"DOUTOR RICARDO";"DILMA";"636"
"DOUTOR RICARDO";"NULO";"69"
"ELDORADO DO SUL";"AÉCIO NEVES";"8339"
