"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"SÃO FRANCISCO-EUA";"AÉCIO NEVES";"2022"
"SÃO FRANCISCO-EUA";"BRANCO";"32"
"SÃO FRANCISCO-EUA";"DILMA";"397"
"SÃO FRANCISCO-EUA";"NULO";"39"
"SÃO JOSÉ-RICA";"AÉCIO NEVES";"195"
"SÃO JOSÉ-RICA";"BRANCO";"2"
"SÃO JOSÉ-RICA";"DILMA";"52"
"SÃO JOSÉ-RICA";"NULO";"3"
"SÃO SALVADOR-ELSA";"AÉCIO NEVES";"70"
"SÃO SALVADOR-ELSA";"BRANCO";"2"
"SÃO SALVADOR-ELSA";"DILMA";"19"
"SÃO SALVADOR-ELSA";"NULO";"1"
"TAIPÉ-TAIW";"AÉCIO NEVES";"101"
"TAIPÉ-TAIW";"BRANCO";"1"
"TAIPÉ-TAIW";"DILMA";"13"
"TAKAOKA-JAPA";"AÉCIO NEVES";"140"
"TAKAOKA-JAPA";"BRANCO";"10"
"TAKAOKA-JAPA";"DILMA";"33"
"TAKAOKA-JAPA";"NULO";"4"
"TEERÃ-IRAN";"AÉCIO NEVES";"14"
"TEERÃ-IRAN";"DILMA";"6"
"TEGUCIGALPA-HOND";"AÉCIO NEVES";"70"
"TEGUCIGALPA-HOND";"DILMA";"44"
"TEGUCIGALPA-HOND";"NULO";"2"
"TEL AVIV-ISRA";"AÉCIO NEVES";"187"
"TEL AVIV-ISRA";"BRANCO";"3"
"TEL AVIV-ISRA";"DILMA";"16"
"TEL AVIV-ISRA";"NULO";"1"
"TORONTO-CANA";"AÉCIO NEVES";"2473"
"TORONTO-CANA";"BRANCO";"64"
"TORONTO-CANA";"DILMA";"581"
"TORONTO-CANA";"NULO";"99"
"TOYOHASHI-JAPA";"AÉCIO NEVES";"992"
"TOYOHASHI-JAPA";"BRANCO";"47"
"TOYOHASHI-JAPA";"DILMA";"117"
"TOYOHASHI-JAPA";"NULO";"25"
"TUNIS-TUNI";"AÉCIO NEVES";"21"
"TUNIS-TUNI";"DILMA";"3"
"TUNIS-TUNI";"NULO";"2"
"TÓQUIO-JAPA";"AÉCIO NEVES";"3393"
"TÓQUIO-JAPA";"BRANCO";"151"
"TÓQUIO-JAPA";"DILMA";"507"
"TÓQUIO-JAPA";"NULO";"85"
"UEDA-JAPA";"AÉCIO NEVES";"786"
"UEDA-JAPA";"BRANCO";"24"
"UEDA-JAPA";"DILMA";"90"
"UEDA-JAPA";"NULO";"19"
"VANCOUVER-CANA";"AÉCIO NEVES";"735"
"VANCOUVER-CANA";"BRANCO";"11"
"VANCOUVER-CANA";"DILMA";"137"
"VANCOUVER-CANA";"NULO";"34"
"VARSÓVIA-POLO";"AÉCIO NEVES";"32"
"VARSÓVIA-POLO";"BRANCO";"2"
"VARSÓVIA-POLO";"DILMA";"15"
"VARSÓVIA-POLO";"NULO";"2"
"VIENA-OSTE";"AÉCIO NEVES";"400"
"VIENA-OSTE";"BRANCO";"14"
"VIENA-OSTE";"DILMA";"228"
"VIENA-OSTE";"NULO";"32"
"WASHINGTON-EUA";"AÉCIO NEVES";"3052"
"WASHINGTON-EUA";"BRANCO";"45"
"WASHINGTON-EUA";"DILMA";"546"
"WASHINGTON-EUA";"NULO";"73"
"WELLINGTON-NZEL";"AÉCIO NEVES";"46"
"WELLINGTON-NZEL";"DILMA";"17"
"WELLINGTON-NZEL";"NULO";"4"
"WINDHOEK-NAMI";"AÉCIO NEVES";"23"
"WINDHOEK-NAMI";"DILMA";"9"
"XANGAI-CHIN";"AÉCIO NEVES";"175"
"XANGAI-CHIN";"BRANCO";"3"
"XANGAI-CHIN";"DILMA";"36"
"XANGAI-CHIN";"NULO";"2"
"ZAGREB-CROA";"AÉCIO NEVES";"17"
"ZAGREB-CROA";"DILMA";"2"
"ZURIQUE-SUIC";"AÉCIO NEVES";"2855"
"ZURIQUE-SUIC";"BRANCO";"117"
"ZURIQUE-SUIC";"DILMA";"1114"
"ZURIQUE-SUIC";"NULO";"144"
