"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"QUISSAMÃ";"NULO";"1339"
"RESENDE";"BRANCO";"1878"
"RESENDE";"FERNANDO HADDAD";"16429"
"RESENDE";"JAIR BOLSONARO";"47443"
"RESENDE";"NULO";"5388"
"RIO BONITO";"BRANCO";"797"
"RIO BONITO";"FERNANDO HADDAD";"8303"
"RIO BONITO";"JAIR BOLSONARO";"22743"
"RIO BONITO";"NULO";"3316"
"RIO CLARO";"BRANCO";"222"
"RIO CLARO";"FERNANDO HADDAD";"4138"
"RIO CLARO";"JAIR BOLSONARO";"5920"
"RIO CLARO";"NULO";"1099"
"RIO DAS FLORES";"BRANCO";"117"
"RIO DAS FLORES";"FERNANDO HADDAD";"2881"
"RIO DAS FLORES";"JAIR BOLSONARO";"2699"
"RIO DAS FLORES";"NULO";"653"
"RIO DAS OSTRAS";"BRANCO";"1281"
"RIO DAS OSTRAS";"FERNANDO HADDAD";"14202"
"RIO DAS OSTRAS";"JAIR BOLSONARO";"41487"
"RIO DAS OSTRAS";"NULO";"4986"
"RIO DE JANEIRO";"BRANCO";"85506"
"RIO DE JANEIRO";"FERNANDO HADDAD";"1105393"
"RIO DE JANEIRO";"JAIR BOLSONARO";"2179896"
"RIO DE JANEIRO";"NULO";"332792"
"SANTA MARIA MADALENA";"BRANCO";"143"
"SANTA MARIA MADALENA";"FERNANDO HADDAD";"1894"
"SANTA MARIA MADALENA";"JAIR BOLSONARO";"3272"
"SANTA MARIA MADALENA";"NULO";"855"
"SANTO ANTÔNIO DE PÁDUA";"BRANCO";"467"
"SANTO ANTÔNIO DE PÁDUA";"FERNANDO HADDAD";"6298"
"SANTO ANTÔNIO DE PÁDUA";"JAIR BOLSONARO";"15663"
"SANTO ANTÔNIO DE PÁDUA";"NULO";"2056"
"SAPUCAIA";"BRANCO";"254"
"SAPUCAIA";"FERNANDO HADDAD";"3946"
"SAPUCAIA";"JAIR BOLSONARO";"6877"
"SAPUCAIA";"NULO";"1247"
"SAQUAREMA";"BRANCO";"970"
"SAQUAREMA";"FERNANDO HADDAD";"9857"
"SAQUAREMA";"JAIR BOLSONARO";"31251"
"SAQUAREMA";"NULO";"4094"
"SEROPÉDICA";"BRANCO";"930"
"SEROPÉDICA";"FERNANDO HADDAD";"10695"
"SEROPÉDICA";"JAIR BOLSONARO";"27258"
"SEROPÉDICA";"NULO";"3657"
"SILVA JARDIM";"BRANCO";"269"
"SILVA JARDIM";"FERNANDO HADDAD";"3376"
"SILVA JARDIM";"JAIR BOLSONARO";"8495"
"SILVA JARDIM";"NULO";"1165"
"SUMIDOURO";"BRANCO";"341"
"SUMIDOURO";"FERNANDO HADDAD";"2595"
"SUMIDOURO";"JAIR BOLSONARO";"6653"
"SUMIDOURO";"NULO";"966"
"SÃO FIDÉLIS";"BRANCO";"517"
"SÃO FIDÉLIS";"FERNANDO HADDAD";"4892"
"SÃO FIDÉLIS";"JAIR BOLSONARO";"14256"
"SÃO FIDÉLIS";"NULO";"1752"
"SÃO FRANCISCO DE ITABAPOANA";"BRANCO";"699"
"SÃO FRANCISCO DE ITABAPOANA";"FERNANDO HADDAD";"6269"
"SÃO FRANCISCO DE ITABAPOANA";"JAIR BOLSONARO";"15425"
"SÃO FRANCISCO DE ITABAPOANA";"NULO";"2243"
"SÃO GONÇALO";"BRANCO";"12431"
"SÃO GONÇALO";"FERNANDO HADDAD";"149075"
"SÃO GONÇALO";"JAIR BOLSONARO";"307577"
"SÃO GONÇALO";"NULO";"51233"
"SÃO JOSÉ DE UBÁ";"BRANCO";"101"
"SÃO JOSÉ DE UBÁ";"FERNANDO HADDAD";"1492"
"SÃO JOSÉ DE UBÁ";"JAIR BOLSONARO";"3664"
"SÃO JOSÉ DE UBÁ";"NULO";"431"
"SÃO JOSÉ DO VALE DO RIO PRETO";"BRANCO";"253"
"SÃO JOSÉ DO VALE DO RIO PRETO";"FERNANDO HADDAD";"1656"
"SÃO JOSÉ DO VALE DO RIO PRETO";"JAIR BOLSONARO";"9305"
"SÃO JOSÉ DO VALE DO RIO PRETO";"NULO";"956"
"SÃO JOÃO DA BARRA";"BRANCO";"602"
"SÃO JOÃO DA BARRA";"FERNANDO HADDAD";"8219"
"SÃO JOÃO DA BARRA";"JAIR BOLSONARO";"14866"
"SÃO JOÃO DA BARRA";"NULO";"3076"
"SÃO JOÃO DE MERITI";"BRANCO";"5949"
"SÃO JOÃO DE MERITI";"FERNANDO HADDAD";"70499"
"SÃO JOÃO DE MERITI";"JAIR BOLSONARO";"176534"
"SÃO JOÃO DE MERITI";"NULO";"24436"
"SÃO PEDRO DA ALDEIA";"BRANCO";"1003"
"SÃO PEDRO DA ALDEIA";"FERNANDO HADDAD";"8363"
"SÃO PEDRO DA ALDEIA";"JAIR BOLSONARO";"34748"
"SÃO PEDRO DA ALDEIA";"NULO";"3206"
"SÃO SEBASTIÃO DO ALTO";"BRANCO";"119"
"SÃO SEBASTIÃO DO ALTO";"FERNANDO HADDAD";"1855"
"SÃO SEBASTIÃO DO ALTO";"JAIR BOLSONARO";"2911"
"SÃO SEBASTIÃO DO ALTO";"NULO";"621"
"TANGUÁ";"BRANCO";"445"
"TANGUÁ";"FERNANDO HADDAD";"5901"
"TANGUÁ";"JAIR BOLSONARO";"10803"
"TANGUÁ";"NULO";"1604"
"TERESÓPOLIS";"BRANCO";"2510"
"TERESÓPOLIS";"FERNANDO HADDAD";"17579"
"TERESÓPOLIS";"JAIR BOLSONARO";"66081"
"TERESÓPOLIS";"NULO";"9334"
"TRAJANO DE MORAES";"BRANCO";"158"
"TRAJANO DE MORAES";"FERNANDO HADDAD";"2588"
"TRAJANO DE MORAES";"JAIR BOLSONARO";"3002"
"TRAJANO DE MORAES";"NULO";"944"
"TRÊS RIOS";"BRANCO";"1206"
"TRÊS RIOS";"FERNANDO HADDAD";"18369"
"TRÊS RIOS";"JAIR BOLSONARO";"23461"
"TRÊS RIOS";"NULO";"4503"
"VALENÇA";"BRANCO";"1201"
"VALENÇA";"FERNANDO HADDAD";"15920"
"VALENÇA";"JAIR BOLSONARO";"20623"
"VALENÇA";"NULO";"4530"
"VARRE-SAI";"BRANCO";"131"
"VARRE-SAI";"FERNANDO HADDAD";"1764"
"VARRE-SAI";"JAIR BOLSONARO";"3490"
"VARRE-SAI";"NULO";"646"
"VASSOURAS";"BRANCO";"571"
"VASSOURAS";"FERNANDO HADDAD";"6904"
"VASSOURAS";"JAIR BOLSONARO";"11972"
"VASSOURAS";"NULO";"2155"
"VOLTA REDONDA";"BRANCO";"3707"
"VOLTA REDONDA";"FERNANDO HADDAD";"56080"
"VOLTA REDONDA";"JAIR BOLSONARO";"100256"
"VOLTA REDONDA";"NULO";"15145"
